"cmplnt_fr_dt","ofns_desc","pd_desc","law_cat_cd","boro_nm","station_name"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ATLANTIC AVENUE"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","BEDFORD PK. BLVD.-LEHMAN COLLE"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","149 ST.-GRAND CONCOURSE"
"2024-07-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BROOKLYN","BROADWAY-EAST NEW YORK"
"2024-07-11T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","FELONY","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-11T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","MANHATTAN","14 STREET"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","TREMONT AVENUE"
"2023-08-02T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-11T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","RESISTING ARREST","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-11T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","MANHATTAN","96 STREET"
"2024-07-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","EAST TREMONT AVE.-WEST FARMS S"
"2023-01-18T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","BURNSIDE AVENUE"
"2024-07-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","MISDEMEANOR","BROOKLYN","ROCKAWAY AVENUE"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2024-07-11T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BROOKLYN","15 ST.-PROSPECT PARK"
"2023-03-14T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","161 ST.-YANKEE STADIUM"
"2023-04-13T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","125 STREET"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","125 STREET"
"2024-07-11T00:00:00.000","SEX CRIMES","SEXUAL ABUSE 3,2","MISDEMEANOR","MANHATTAN","ESSEX STREET"
"2023-12-23T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","170 STREET"
"2022-10-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-11T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BROOKLYN","ATLANTIC AVENUE"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","VAN SICLEN AVENUE"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ATLANTIC AVENUE"
"2024-07-11T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","MANHATTAN","42 ST.-TIMES SQUARE"
"2022-10-13T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","3 AVENUE-149 STREET"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","EAST TREMONT AVE.-WEST FARMS S"
"2023-06-05T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-11T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","MANHATTAN","96 STREET"
"2024-07-11T00:00:00.000","FORGERY","FORGERY,ETC.,UNCLASSIFIED-FELO","FELONY","QUEENS","WOODHAVEN BLVD."
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ATLANTIC AVENUE"
"2024-07-11T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","5 AVENUE"
"2024-07-11T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 3, CRIMINAL","MISDEMEANOR","BROOKLYN","36 STREET"
"2024-07-11T00:00:00.000","BURGLAR'S TOOLS","BURGLARS TOOLS,UNCLASSIFIED","MISDEMEANOR","QUEENS","WOODHAVEN BLVD."
"2024-07-11T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","QUEENS","WOODHAVEN BLVD."
"2024-07-11T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","ROCKAWAY AVENUE"
"2024-07-11T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","BROOKLYN","ATLANTIC AVENUE"
"2024-07-11T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ATLANTIC AVENUE"
"2024-07-11T00:00:00.000","ROBBERY","ROBBERY,NECKCHAIN/JEWELRY","FELONY","MANHATTAN","CANAL STREET"
"2024-07-08T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","174-175 STREETS"
"2024-07-06T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","FELONY","QUEENS","MAIN ST.-FLUSHING"
"2024-07-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","ESSEX STREET"
"2024-07-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","SIMPSON STREET"
"2024-07-10T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 2, CRIMINAL","MISDEMEANOR","BRONX","SIMPSON STREET"
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","BRONX","TREMONT AVENUE"
"2024-07-10T00:00:00.000","FELONY ASSAULT","ASSAULT POLICE/PEACE OFFICER","FELONY","QUEENS","ROOSEVELT AVE.-JACKSON HEIGHTS"
"2024-07-10T00:00:00.000","POSSESSION OF STOLEN PROPERTY","STOLEN PROPERTY 2,1,POSSESSION","FELONY","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","MANHATTAN","14 STREET"
"2024-06-24T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","FELONY","BROOKLYN","BRIGHTON BEACH"
"2024-07-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","(null)","JACKSON AVENUE"
"2024-07-10T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","RESISTING ARREST","MISDEMEANOR","BRONX","KINGSBRIDGE ROAD"
"2024-07-10T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","MANHATTAN","168 ST.-WASHINGTON HTS."
"2024-07-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","LEXINGTON AVE."
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","QUEENS","ROOSEVELT AVE.-JACKSON HEIGHTS"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","59 ST.-COLUMBUS CIRCLE"
"2024-07-10T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","MANHATTAN","42 ST.-TIMES SQUARE"
"2024-07-10T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","AVENUE ""U"""
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","VAN SICLEN AVENUE"
"2024-07-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","MANHATTAN","BROOKLYN BRIDGE-CITY HALL"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","28 STREET"
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","MANHATTAN","59 ST.-COLUMBUS CIRCLE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","86 STREET"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","SUTTER AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","116 STREET"
"2024-07-10T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,POSSESS.","FELONY","BROOKLYN","VAN SICLEN AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","EAST TREMONT AVE.-WEST FARMS S"
"2024-07-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BROOKLYN","PROSPECT AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","200 ST.-DYCKMAN ST."
"2024-07-10T00:00:00.000","SEX CRIMES","SEXUAL ABUSE 3,2","MISDEMEANOR","BROOKLYN","HIGH STREET"
"2024-07-10T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","MANHATTAN","96 STREET"
"2024-07-10T00:00:00.000","FORGERY","FORGERY,ETC.,UNCLASSIFIED-FELO","FELONY","QUEENS","WOODHAVEN BLVD."
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","NEW LOTS AVENUE"
"2024-07-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","BRONX","KINGSBRIDGE ROAD"
"2024-07-10T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 3, CRIMINAL","MISDEMEANOR","BRONX","149 ST.-GRAND CONCOURSE"
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","QUEENS","WOODHAVEN BLVD."
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","WOODHAVEN BLVD."
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","BROOKLYN","LIVONIA AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","181 STREET"
"2024-07-10T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","BRONX","167 STREET"
"2024-07-10T00:00:00.000","GRAND LARCENY","LARCENY,GRAND PERSON,NECK CHAI","FELONY","BROOKLYN","LORIMER STREET"
"2024-07-09T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2022-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ATLANTIC AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","PROSPECT PARK"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","149 ST.-GRAND CONCOURSE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ATLANTIC AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","170 STREET"
"2024-07-10T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","(null)","34 ST.-PENN STATION"
"2024-07-10T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","QUEENS","SUTPHIN BLVD."
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","BROOKLYN","BROADWAY-EASTERN PKWY"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ATLANTIC AVENUE"
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","BROOKLYN","NEW LOTS AVENUE"
"2024-07-10T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","JUNCTION BLVD."
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","125 STREET"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","WOODHAVEN BLVD."
"2024-07-09T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","QUEENS","ROOSEVELT AVE.-JACKSON HEIGHTS"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","JAY STREET-BOROUGH HALL"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","125 STREET"
"2024-06-29T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","MANHATTAN","BROOKLYN BRIDGE-CITY HALL"
"2024-07-10T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","MANHATTAN","125 STREET"
"2024-07-10T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BRONX","233 STREET"
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","MANHATTAN","BROADWAY/NASSAU"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","125 STREET"
"2024-07-10T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-09T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY THEFT OF CREDIT CARD","FELONY","MANHATTAN","7 AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","NEWKIRK AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","125 STREET"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","3 AVENUE-149 STREET"
"2024-07-09T00:00:00.000","SEX CRIMES","CHILD, ENDANGERING WELFARE","MISDEMEANOR","BRONX","HUNTS POINT AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","HOYT-SCHERMERHORN"
"2024-06-27T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MIS 2 & 3","FELONY","MANHATTAN","96TH STREET"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","SUTPHIN BLVD."
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","SARATOGA AVENUE"
"2024-07-10T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","MANHATTAN","14 STREET"
"2024-07-10T00:00:00.000","FORGERY","FORGERY,ETC.,UNCLASSIFIED-FELO","FELONY","QUEENS","103 ST.-CORONA PLAZA"
"2024-07-07T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","MISDEMEANOR","BROOKLYN","CARROLL STREET"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","ROOSEVELT AVE.-JACKSON HEIGHTS"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","BRONX PARK EAST"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","FULTON STREET"
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","MANHATTAN","200 ST.-DYCKMAN ST."
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","3 AVENUE-149 STREET"
"2024-07-03T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","MISDEMEANOR","MANHATTAN","34 ST.-HERALD SQ."
"2024-07-10T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","BROOKLYN","BROADWAY-EASTERN PKWY"
"2024-07-10T00:00:00.000","OFFENSES AGAINST THE PERSON","RECKLESS ENDANGERMENT 2","MISDEMEANOR","BRONX","WHITLOCK AVENUE"
"2024-07-10T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","BURNSIDE AVENUE"
"2024-07-09T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","FRANKLIN AVENUE"
"2024-07-09T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BROOKLYN","NOSTRAND AVENUE"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","14 STREET"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","59 ST.-COLUMBUS CIRCLE"
"2024-07-09T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 2, CRIMINAL","MISDEMEANOR","QUEENS","MAIN ST.-FLUSHING"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","241 ST.-WAKEFIELD"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","UNAUTH. SALE OF TRANS. SERVICE","MISDEMEANOR","BRONX","TREMONT AVENUE"
"2024-07-09T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","MANHATTAN","191 STREET"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2024-07-09T00:00:00.000","SEX CRIMES","SEXUAL ABUSE 3,2","MISDEMEANOR","MANHATTAN","14 STREET"
"2024-07-09T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","MANHATTAN","42 ST.-TIMES SQUARE"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","UTICA AVENUE"
"2024-07-09T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","BEDFORD AVENUE"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2024-07-09T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","MANHATTAN","59 ST.-COLUMBUS CIRCLE"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","53 STREET"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","WOODHAVEN BLVD."
"2024-07-09T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","MANHATTAN","59 ST.-COLUMBUS CIRCLE"
"2024-07-09T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BRONX","161 ST.-YANKEE STADIUM"
"2024-07-09T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","69 STREET"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","ROOSEVELT AVE.-JACKSON HEIGHTS"
"2024-07-09T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","BROOKLYN","BEDFORD AVENUE"
"2024-07-09T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","QUEENS","74 ST.-BROADWAY"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","14 ST.-UNION SQUARE"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","125 STREET"
"2024-07-09T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","LEWDNESS,PUBLIC","MISDEMEANOR","BROOKLYN","KINGS HIGHWAY"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","WOODHAVEN BLVD."
"2024-07-09T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BRONX","FORDHAM ROAD"
"2024-07-09T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","RESISTING ARREST","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2024-07-09T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","TAMPERING 1,CRIMINAL","FELONY","BRONX","KINGSBRIDGE ROAD"
"2024-07-09T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","SMITH-9 STREETS"
"2024-07-09T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","135 STREET"
