"cmplnt_fr_dt","ofns_desc","pd_desc","law_cat_cd","boro_nm","station_name"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","LEAVING SCENE-ACCIDENT-PERSONA","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,COMMERCIAL,DAY","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","LEAVING SCENE-ACCIDENT-PERSONA","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF LICENSE PLATE","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY THEFT OF CREDIT CARD","FELONY","MANHATTAN","DELANCEY STREET"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 4, OF MOTOR","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF LICENSE PLATE","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FORGERY","FORGERY,ETC.,UNCLASSIFIED-FELO","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF, CRIMINAL 3 & 2, OF M","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","71 AVE.-FOREST HILLS"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","MANHATTAN","DELANCEY STREET"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY THEFT OF CREDIT CARD","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FORGERY","FORGERY,ETC.,UNCLASSIFIED-FELO","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF VEHICLE ACCES","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","MISCELLANEOUS PENAL LAW","RECKLESS ENDANGERMENT 1","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","CONTEMPT,CRIMINAL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","STRANGULATION 1ST","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,COMMERCIAL,NIGHT","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF VEHICLE ACCES","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","INTOXICATED & IMPAIRED DRIVING","INTOXICATED DRIVING,ALCOHOL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT OF VEHICLE ACCES","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,RESIDENCE,DAY","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM EATERY, UNATTENDED","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT POLICE/PEACE OFFICER","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,COMMERCIAL,DAY","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,COMMERCIAL,NIGHT","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY ACQUIRING LOS","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","14 STREET"
"2025-12-30T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","14 STREET"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","STRANGULATION 1ST","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 3, CRIMINAL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,COMMERCIAL,NIGHT","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT OTHER PUBLIC SERVICE EMPLOYEE","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","INTOXICATED & IMPAIRED DRIVING","INTOXICATED DRIVING,ALCOHOL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT POLICE/PEACE OFFICER","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","MISDEMEANOR","QUEENS","ELMHURST AVE."
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","MANHATTAN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY, GRAND OF MOPED","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","ROBBERY","ROBBERY,OPEN AREA UNCLASSIFIED","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","ROBBERY","ROBBERY,BEGIN AS SHOPLIFTING","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY OF MOTOR VEHICLE","LARCENY,GRAND OF AUTO","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","HOYT STREET"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","BROOKLYN","JAY STREET-BOROUGH HALL"
"2025-12-30T00:00:00.000","ROBBERY","ROBBERY,OPEN AREA UNCLASSIFIED","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","JAY STREET-BOROUGH HALL"
"2025-12-30T00:00:00.000","ROBBERY","ROBBERY,OPEN AREA UNCLASSIFIED","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM STORE-SHOPL","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","OBSTR BREATH/CIRCUL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","FORGERY","FORGERY,ETC.,UNCLASSIFIED-FELO","FELONY","BROOKLYN","HOYT STREET"
"2025-12-30T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","HOYT STREET"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM AUTO","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","VEHICLE AND TRAFFIC LAWS","TRAFFIC,UNCLASSIFIED MISDEMEAN","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","SEX CRIMES","CHILD, ENDANGERING WELFARE","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","MISCELLANEOUS PENAL LAW","CRIMINAL CONTEMPT 1","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","MYRTLE AVENUE"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,RESIDENCE,DAY","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","DANGEROUS WEAPONS","CRIMINAL POSSESSION WEAPON","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","OTHER STATE LAWS (NON PENAL LAW)","NY STATE LAWS,UNCLASSIFIED MIS","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","RAPE","RAPE 1","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","QUEENS","(null)"
"2025-12-30T00:00:00.000","SEX CRIMES","CHILD, ENDANGERING WELFARE","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","BURGLARY","BURGLARY,RESIDENCE,DAY","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","MISCELLANEOUS PENAL LAW","BRIBERY,PUBLIC ADMINISTRATION","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM STORE-SHOPL","MISDEMEANOR","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","GRAND LARCENY","LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","PARSONS/ARCHER-JAMAICA CENTER"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","MISCELLANEOUS PENAL LAW","CRIMINAL CONTEMPT 1","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","ROBBERY","ROBBERY,BODEGA/CONVENIENCE STORE","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","MISCELLANEOUS PENAL LAW","CRIMINAL CONTEMPT 1","FELONY","QUEENS","(null)"
"2025-12-30T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","(null)"
"2025-12-30T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","BROOKLYN","(null)"
"2025-12-30T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM BUILDING,UN","MISDEMEANOR","BROOKLYN","(null)"
